# Transit circle observations — USNO 6-inch, Washington D.C.
# Sun observations:  745
# Moon observations: 515
# Total:             1260
# JD range: 2438096.65932 – 2441316.69016
#
# Columns:
#  1  JD_UTC          Julian date (UTC)
#  2  body            S=Sun  M=Moon
#  3  RA   (deg)      right ascension (apparent, of date)
#  4  Dec  (deg)      declination (apparent, of date)
#  5  dist (AU)       geocentric distance (0 = not available)
     2438830.47553  M     82.551400    +23.711811   0.0000000E+00
     2438831.22104  S    351.665446     -3.596628   9.9367200E-01
     2438831.51756  M     98.707271    +24.912342   0.0000000E+00
     2438832.22086  S    352.583571     -3.203953   9.9393400E-01
     2438832.56041  M    115.163621    +24.342169   0.0000000E+00
     2438833.22067  S    353.500904     -2.809808   9.9420000E-01
     2438833.60262  M    146.385192    +22.008119   0.0000000E+00
     2438834.64300  M    146.945479    +18.136642   0.0000000E+00
     2438835.68101  M    161.654137    +13.107553   0.0000000E+00
     2438839.21947  S    358.981992     -0.440828   9.9584400E-01
     2438843.21863  S      2.623192     +1.137086   9.9698900E-01
     2438847.21779  S      6.261200     +2.707639   9.9815200E-01
     2438852.21674  S     10.811958     +4.650714   9.9960200E-01
     2438856.21593  S     14.460233     +6.180853   1.0007390E+00
     2438861.21496  S     19.038363     +8.052169   1.0021360E+00
     2438861.55439  M    141.570717    +19.844994   0.0000000E+00
     2438863.62757  M    169.960575     +9.867367   0.0000000E+00
     2438864.66133  M    183.133508     +3.983497   0.0000000E+00
     2438865.21424  S     22.719462     +9.508550   1.0032480E+00
     2438865.69401  M    195.914813     -2.015028   0.0000000E+00
     2438867.21390  S     24.568500    +10.221150   1.0038050E+00
     2438868.21373  S     25.495496    +10.573642   1.0040850E+00
     2438868.79171  M    234.139800    -17.680342   0.0000000E+00
     2438871.21327  S     28.285250    +11.612558   1.0049210E+00
     2438871.89517  M    274.445717    -25.109600   0.0000000E+00
     2438884.21185  S     40.584600    +15.755258   1.0083590E+00
     2438885.21178  S     41.545687    +16.046358   1.0086000E+00
     2438892.21149  S     48.340221    +17.951911   1.0102020E+00
     2438893.63937  M    203.789400     -5.619539   0.0000000E+00
     2438894.21146  S     50.302158    +18.452297   1.0106380E+00
     2438894.67108  M    216.219225    -11.087528   0.0000000E+00
     2438895.21146  S     51.286667    +18.695014   1.0108530E+00
     2438895.70342  M    228.880462    -15.955550   0.0000000E+00
     2438896.21146  S     52.273954    +18.932311   1.0110660E+00
     2438896.73673  M    241.890279    -19.993028   0.0000000E+00
     2438898.80611  M    268.906821    -24.826353   0.0000000E+00
     2438899.21151  S     55.248675    +19.611703   1.0116940E+00
     2438899.84138  M    282.624875    -25.392547   0.0000000E+00
     2438900.21154  S     56.245071    +19.826853   1.0118980E+00
     2438906.21186  S     62.271650    +20.999781   1.0130630E+00
     2438908.21201  S     64.298117    +21.343236   1.0134190E+00
     2438912.21238  S     68.373967    +21.956264   1.0140720E+00
     2438914.21259  S     70.423462    +22.224311   1.0143650E+00
     2438916.21282  S     72.477946    +22.467314   1.0146360E+00
     2438917.21295  S     73.507667    +22.578814   1.0147640E+00
     2438919.21320  S     75.569821    +22.781603   1.0150080E+00
     2438919.52364  M    187.636996     +2.026036   0.0000000E+00
     2438923.21374  S     79.707754    +23.107033   1.0154500E+00
     2438924.68389  M    250.413271    -22.039847   0.0000000E+00
     2438925.71851  M    263.899700    -24.299586   0.0000000E+00
     2438926.75370  M    277.586992    -25.331400   0.0000000E+00
     2438932.21506  S     89.056908    +23.441272   1.0162450E+00
     2438935.21551  S     92.176900    +23.429525   1.0164390E+00
     2438937.21581  S     94.255754    +23.386525   1.0165440E+00
     2438950.21752  S    107.684225    +22.449094   1.0166490E+00
     2438950.56545  M    233.284975    -17.476578   0.0000000E+00
     2438951.21762  S    108.707300    +22.330308   1.0166220E+00
     2438954.70243  M    286.677546    -25.293772   0.0000000E+00
     2438955.73701  M    305.000000    -24.220469   0.0000000E+00
     2438957.80267  M    325.817529    -18.777431   0.0000000E+00
     2438958.21820  S    115.816458    +21.324539   1.0163290E+00
     2438961.21836  S    118.831788    +20.801647   1.0161490E+00
     2438963.21844  S    120.831042    +20.424267   1.0160090E+00
     2438968.21852  S    125.789479    +19.380642   1.0155740E+00
     2438969.21852  S    126.773138    +19.155483   1.0154690E+00
     2438977.21823  S    134.556042    +17.171950   1.0144330E+00
     2438978.51310  M    241.987242    -20.211861   0.0000000E+00
     2438979.21809  S    136.475562    +16.628067   1.0141270E+00
     2438982.65127  M    295.807887    -24.733531   0.0000000E+00
     2438983.21772  S    140.284921    +15.487808   1.0134760E+00
     2438983.68515  M    309.022354    -22.832033   0.0000000E+00
     2438984.71778  M    321.788313    -19.872092   0.0000000E+00
     2438985.21750  S    142.174438    +14.892686   1.0131330E+00
     2438985.74906  M    334.064225    -16.022847   0.0000000E+00
     2438989.21697  S    145.927246    +13.655761   1.0124150E+00
     2438990.21682  S    146.859962    +13.337050   1.0122290E+00
     2438991.21667  S    147.790633    +13.015186   1.0120410E+00
     2439005.21402  S    160.632446     +8.183628   1.0089850E+00
     2439006.21380  S    161.537954     +7.819067   1.0087370E+00
     2439010.59913  M    304.583758    -23.729556   0.0000000E+00
     2439013.69455  M    341.985067    -13.039158   0.0000000E+00
     2439014.21192  S    168.746675     +4.836936   1.0066830E+00
     2439014.72423  M    353.686029     -8.040206   0.0000000E+00
     2439019.87936  M     54.611929    +18.491075   0.0000000E+00
     2439020.21045  S    174.128017     +2.539978   1.0051010E+00
     2439022.20995  S    175.921121     +1.766889   1.0045660E+00
     2439036.47697  M    286.112487    -25.788661   0.0000000E+00
     2439037.51174  M    299.647208    -24.664558   0.0000000E+00
     2439039.20601  S    191.252208     -4.837417   9.9972800E-01
     2439039.57753  M    325.367946    -19.059483   0.0000000E+00
     2439040.60847  M    337.525592    -14.890028   0.0000000E+00
     2439042.20541  S    193.991846     -5.986100   9.9885400E-01
     2439048.86923  M     79.539900    +24.447250   0.0000000E+00
     2439052.20376  S    203.252683     -9.715258   9.9604400E-01
     2439053.20363  S    204.192304    -10.077217   9.9577100E-01
     2439054.20351  S    205.134042    -10.436500   9.9549800E-01
     2439060.20295  S    210.846496    -12.536497   9.9386400E-01
     2439062.20283  S    212.774242    -13.211564   9.9332200E-01
     2439063.20278  S    213.743183    -13.544172   9.9305300E-01
     2439064.20274  S    214.714871    -13.872703   9.9278500E-01
     2439066.20269  S    216.668204    -14.519453   9.9225400E-01
     2439066.48984  M    320.326742    -20.686781   0.0000000E+00
     2439067.20268  S    217.649642    -14.837122   9.9199200E-01
     2439067.52112  M    332.604888    -16.846919   0.0000000E+00
     2439068.55123  M    344.460571    -12.264997   0.0000000E+00
     2439069.58067  M    356.073392     +7.107781   0.0000000E+00
     2439070.20270  S    220.614221    -15.764656   9.9122500E-01
     2439070.61006  M      7.668642     +1.546964   0.0000000E+00
     2439071.64011  M     19.498871     +4.220597   0.0000000E+00
     2439072.20276  S    222.607538    -16.361533   9.9072900E-01
     2439074.74139  M     59.018492    +20.058392   0.0000000E+00
     2439079.20329  S    229.696117    -18.300433   9.8912600E-01
     2439079.94805  M    138.550546    +21.206256   0.0000000E+00
     2439080.20340  S    230.723125    -18.556372   9.8891400E-01
     2439088.20467  S    239.066413    -20.404647   9.8731800E-01
     2439091.20530  S    242.250079    -20.996408   9.8676000E-01
     2439093.20576  S    244.388179    -21.358406   9.8640500E-01
     2439094.43345  M    327.568529    -18.597367   0.0000000E+00
